;Название вакансии;Название компании;Город;Зарплата;Опыт работы;Описание;Требования;Тип занятости;Ключевые навыки;Источник
935;Data-инженер;ГБУ Малый бизнес Москвы;Москва;Договорная;1–3 года;Просим в сопроводительном письме указывать ваши финансовые ожидания Работа в Правительстве Москвы — это возможность делать наш город современнее и удобнее.Если ты тоже неравнодушен к Москве, хочешь развивать ее и развиваться сам, присоединяйся к нашей команде!Твой город – твоё дело!;Полная занятость;полный день;Не указано;https://rabota1000.ru/vacancy/104587564
936;Senior Data Analyst (User Acquasition);Playrix;Москва;Договорная;3–6 лет;;Полная занятость;полный день;"<div class=""bloko-tag-list""><div class=""bloko-tag bloko-tag_inline"" data-qa=""bloko-tag bloko-tag_inline skills-element""><span class=""bloko-tag__section bloko-tag__section_text"" data-qa=""bloko-tag__text"">Product Analytics</span></div><div class=""bloko-tag bloko-tag_inline"" data-qa=""bloko-tag bloko-tag_inline skills-element""><span class=""bloko-tag__section bloko-tag__section_text"" data-qa=""bloko-tag__text"">Python</span></div><div class=""bloko-tag bloko-tag_inline"" data-qa=""bloko-tag bloko-tag_inline skills-element""><span class=""bloko-tag__section bloko-tag__section_text"" data-qa=""bloko-tag__text"">SQL</span></div><div class=""bloko-tag bloko-tag_inline"" data-qa=""bloko-tag bloko-tag_inline skills-element""><span class=""bloko-tag__section bloko-tag__section_text"" data-qa=""bloko-tag__text"">Data Analysis</span></div><div class=""bloko-tag bloko-tag_inline"" data-qa=""bloko-tag bloko-tag_inline skills-element""><span class=""bloko-tag__section bloko-tag__section_text"" data-qa=""bloko-tag__text"">Big Data</span></div></div>";https://rabota1000.ru/vacancy/113999012
937;Senior Data Analyst (User Acquisition);Playrix;Санкт-Петербург;Договорная;3–6 лет;;Полная занятость;полный день;"<div class=""bloko-tag-list""><div class=""bloko-tag bloko-tag_inline"" data-qa=""bloko-tag bloko-tag_inline skills-element""><span class=""bloko-tag__section bloko-tag__section_text"" data-qa=""bloko-tag__text"">Product Analytics</span></div><div class=""bloko-tag bloko-tag_inline"" data-qa=""bloko-tag bloko-tag_inline skills-element""><span class=""bloko-tag__section bloko-tag__section_text"" data-qa=""bloko-tag__text"">Python</span></div><div class=""bloko-tag bloko-tag_inline"" data-qa=""bloko-tag bloko-tag_inline skills-element""><span class=""bloko-tag__section bloko-tag__section_text"" data-qa=""bloko-tag__text"">SQL</span></div><div class=""bloko-tag bloko-tag_inline"" data-qa=""bloko-tag bloko-tag_inline skills-element""><span class=""bloko-tag__section bloko-tag__section_text"" data-qa=""bloko-tag__text"">Big Data</span></div><div class=""bloko-tag bloko-tag_inline"" data-qa=""bloko-tag bloko-tag_inline skills-element""><span class=""bloko-tag__section bloko-tag__section_text"" data-qa=""bloko-tag__text"">Data Analysis</span></div></div>";https://rabota1000.ru/vacancy/113999009
938;Data Engineer (Комплаенс);СБЕР;Москва;Договорная;1–3 года;"Команда занимается развитием платформы данных Комплаенс. В задачи команды входят: В задачи сотрудника будет входить: Функционал: Ожидаемые знания и умения: Дополнительно: Условия: 
  							цифровых людей
  						 
  							внедрений в год,изменения каждые 30 сек 
 
объем хранимыхданных
  						 
  							транзакцийв секунду
  						 
  							доступк суперкомпьютеру
  						";Полная занятость;полный день;"<div class=""bloko-tag-list""><div class=""bloko-tag bloko-tag_inline"" data-qa=""bloko-tag bloko-tag_inline skills-element""><span class=""bloko-tag__section bloko-tag__section_text"" data-qa=""bloko-tag__text"">SQL</span></div><div class=""bloko-tag bloko-tag_inline"" data-qa=""bloko-tag bloko-tag_inline skills-element""><span class=""bloko-tag__section bloko-tag__section_text"" data-qa=""bloko-tag__text"">Java</span></div><div class=""bloko-tag bloko-tag_inline"" data-qa=""bloko-tag bloko-tag_inline skills-element""><span class=""bloko-tag__section bloko-tag__section_text"" data-qa=""bloko-tag__text"">Python</span></div><div class=""bloko-tag bloko-tag_inline"" data-qa=""bloko-tag bloko-tag_inline skills-element""><span class=""bloko-tag__section bloko-tag__section_text"" data-qa=""bloko-tag__text"">hadoop</span></div><div class=""bloko-tag bloko-tag_inline"" data-qa=""bloko-tag bloko-tag_inline skills-element""><span class=""bloko-tag__section bloko-tag__section_text"" data-qa=""bloko-tag__text"">QlikView</span></div><div class=""bloko-tag bloko-tag_inline"" data-qa=""bloko-tag bloko-tag_inline skills-element""><span class=""bloko-tag__section bloko-tag__section_text"" data-qa=""bloko-tag__text"">Английский — A1 — Начальный</span></div></div>";https://rabota1000.ru/vacancy/111125931
939;Data Analyst;Атлантик;Санкт-Петербург;100 000 – 120 000 руб.;1–3 года;Привет!RollerAds — международный рекламный нетворк. Мы помогаем веб-мастерам успешно монетизировать свои сайты, а рекламодателям — получать качественный трафик. Мы делаем несколько крутых AdTech продуктов, работаем с клиентами по всему миру и растим команду из специалистов в интернет-маркетинге и сильного отдела разработки.Сейчас мы приглашаем к нам в команду Дата Аналитика. Чем предстоит заниматься: Что мы ожидаем от тебя? От нас:;Полная занятость;полный день;"<div class=""bloko-tag-list""><div class=""bloko-tag bloko-tag_inline"" data-qa=""bloko-tag bloko-tag_inline skills-element""><span class=""bloko-tag__section bloko-tag__section_text"" data-qa=""bloko-tag__text"">SQL</span></div><div class=""bloko-tag bloko-tag_inline"" data-qa=""bloko-tag bloko-tag_inline skills-element""><span class=""bloko-tag__section bloko-tag__section_text"" data-qa=""bloko-tag__text"">Spark</span></div><div class=""bloko-tag bloko-tag_inline"" data-qa=""bloko-tag bloko-tag_inline skills-element""><span class=""bloko-tag__section bloko-tag__section_text"" data-qa=""bloko-tag__text"">Redash</span></div><div class=""bloko-tag bloko-tag_inline"" data-qa=""bloko-tag bloko-tag_inline skills-element""><span class=""bloko-tag__section bloko-tag__section_text"" data-qa=""bloko-tag__text"">Python</span></div><div class=""bloko-tag bloko-tag_inline"" data-qa=""bloko-tag bloko-tag_inline skills-element""><span class=""bloko-tag__section bloko-tag__section_text"" data-qa=""bloko-tag__text"">Superset</span></div><div class=""bloko-tag bloko-tag_inline"" data-qa=""bloko-tag bloko-tag_inline skills-element""><span class=""bloko-tag__section bloko-tag__section_text"" data-qa=""bloko-tag__text"">Data Analysis</span></div></div>";https://rabota1000.ru/vacancy/114409518
940;Data analyst;Комфорт-сервис Домовёнок;Москва;Договорная;1–3 года;"Основные задачи: Перенять текущие статичные модели прогнозирования спроса, отмен заказов, невыходов исполнителей. ""Подключить"" их к актуальным данным из 1С. Улучшить. Добавить самообучение. Также важна адаптация моделей под новые рынки Визуализация отчётности. Сейчас многие важные вещи мы или собираем каждый раз руками, или вообще не смотрим. Нужен отчёт в PowerBI, который показывает актуальные данные. Бизнес будет не заказчиком, а партнёром в этой разработке, т.к. бизнесу также нужно подсказать на какие метрики смотреть Анализы по запросу бизнеса Требования: Соответствующий опыт работы в бизнесе (не в академии) от 5 лет Опыт работы непосредственно с руководителями бизнеса, а не через старшего аналитика / главу аналитики Python, PostgreSQL Условия:  ";Полная занятость;полный день;"<div class=""bloko-tag-list""><div class=""bloko-tag bloko-tag_inline"" data-qa=""bloko-tag bloko-tag_inline skills-element""><span class=""bloko-tag__section bloko-tag__section_text"" data-qa=""bloko-tag__text"">Python</span></div><div class=""bloko-tag bloko-tag_inline"" data-qa=""bloko-tag bloko-tag_inline skills-element""><span class=""bloko-tag__section bloko-tag__section_text"" data-qa=""bloko-tag__text"">PostgreSQL</span></div></div>";https://rabota1000.ru/vacancy/121382395
941;Data engineer;Ростелеком;Москва;Договорная;1–3 года;Возможности удивляют, когда работаешь с уникальными проектами в масштабах страны IT-кластер «Ростелекома» ‒ это более 7 тысяч сотрудников и 200 уникальных проектов в масштабе страны: искусственный интеллект, IoT, биометрия, «умный город» и «умный дом» и другие решения, которые до нас ещё никто не делал. DataOffice - это драйвер DataDriven культуры в Ростелекоме, один из лидеров отрасли управления данными в России. DataOffice объединяет 300 профессионалов в области ИТ-технологий Основные задачи: Что от тебя ждем: Мы предлагаем:;Полная занятость;полный день;"<div class=""bloko-tag-list""><div class=""bloko-tag bloko-tag_inline"" data-qa=""bloko-tag bloko-tag_inline skills-element""><span class=""bloko-tag__section bloko-tag__section_text"" data-qa=""bloko-tag__text"">DWH</span></div><div class=""bloko-tag bloko-tag_inline"" data-qa=""bloko-tag bloko-tag_inline skills-element""><span class=""bloko-tag__section bloko-tag__section_text"" data-qa=""bloko-tag__text"">Python</span></div><div class=""bloko-tag bloko-tag_inline"" data-qa=""bloko-tag bloko-tag_inline skills-element""><span class=""bloko-tag__section bloko-tag__section_text"" data-qa=""bloko-tag__text"">СУБД</span></div><div class=""bloko-tag bloko-tag_inline"" data-qa=""bloko-tag bloko-tag_inline skills-element""><span class=""bloko-tag__section bloko-tag__section_text"" data-qa=""bloko-tag__text"">SQL</span></div><div class=""bloko-tag bloko-tag_inline"" data-qa=""bloko-tag bloko-tag_inline skills-element""><span class=""bloko-tag__section bloko-tag__section_text"" data-qa=""bloko-tag__text"">ETL</span></div></div>";https://rabota1000.ru/vacancy/108065991
942;Data Engineer;СКБ Приморья Примсоцбанк;Владивосток;90 000 руб.;1–3 года;;Полная занятость;полный день;"<div class=""bloko-tag-list""><div class=""bloko-tag bloko-tag_inline"" data-qa=""bloko-tag bloko-tag_inline skills-element""><span class=""bloko-tag__section bloko-tag__section_text"" data-qa=""bloko-tag__text"">SQL</span></div><div class=""bloko-tag bloko-tag_inline"" data-qa=""bloko-tag bloko-tag_inline skills-element""><span class=""bloko-tag__section bloko-tag__section_text"" data-qa=""bloko-tag__text"">JSON</span></div><div class=""bloko-tag bloko-tag_inline"" data-qa=""bloko-tag bloko-tag_inline skills-element""><span class=""bloko-tag__section bloko-tag__section_text"" data-qa=""bloko-tag__text"">XML</span></div><div class=""bloko-tag bloko-tag_inline"" data-qa=""bloko-tag bloko-tag_inline skills-element""><span class=""bloko-tag__section bloko-tag__section_text"" data-qa=""bloko-tag__text"">REST</span></div><div class=""bloko-tag bloko-tag_inline"" data-qa=""bloko-tag bloko-tag_inline skills-element""><span class=""bloko-tag__section bloko-tag__section_text"" data-qa=""bloko-tag__text"">HTTP</span></div><div class=""bloko-tag bloko-tag_inline"" data-qa=""bloko-tag bloko-tag_inline skills-element""><span class=""bloko-tag__section bloko-tag__section_text"" data-qa=""bloko-tag__text"">Oracle Pl/SQL</span></div><div class=""bloko-tag bloko-tag_inline"" data-qa=""bloko-tag bloko-tag_inline skills-element""><span class=""bloko-tag__section bloko-tag__section_text"" data-qa=""bloko-tag__text"">Git</span></div></div>";https://rabota1000.ru/vacancy/121003516
943;Data engineer / Инженер по работе с базами данных;АйтиМедиаСервис;Москва;Договорная;3–6 лет;"Привет, мы - АйтиМедиаСервис! Аккредитованная IT- компания и резидент Сколково. Наша команда разрабатывает программное обеспечение и создаёт клиентскую и внутреннюю часть платформы + админку для внутренних заказчиков. Сейчас ждём в команду Инженера по работе с базами данных, который возьмёт на себя ряд задач по развертыванию и настройке кластера DWH на основе GreenPlum для аналитических данных; написанию и внедрению плана резервного копирования баз данных PostgreSQL; проектированию и реализации плана миграции данных из продуктовых сред в dev/stage окружения (PostgreSQL). Обязанности:   Администрирование кластеров PostgreSQL; Администрирование кластеров GreenPlum; Обеспечение их производительности и отказоустойчивости; Взаимодействие с разработкой по формированию структур данных (анализ DDL, профилирование тяжелых запросов); Поддержка непродуктовых окружений (обеспечение механизма миграции данных из одного окружения в другое); Проектирования и разработка DWH, аналитических витрин данных (разные источники - BigQuery, PostgreSQL); Создание инструментов для автоматизации рутинных задач, связанных с обработкой данных; Создание инструментов для мониторинга и управления производительностью Greenplum; Резервное копирование. Требования:   Опыт разработки ETL; Опыт написания хранимых процедур на PL/PgSQL; Опыт настройки обновления базы данных через CDC; Linux (навыки траблшутинга и выявления узких мест в производительности); Автоматизация рутинных задач (bash, python); PostgreSQL: на уровне администрирования и анализа запросов; GreenPlum: на уровне администрирования. Что от нас:  Конкурентный уровень зарплаты по результату собеседования; Ежегодная индексация зарплаты, компенсация питания, премии по результатам работы, доплаты за больничный, материальная помощь в сложных ситуациях; ДМС со стоматологией после прохождения адаптационного периода (для МСК); В офисе фрукты, снеки, угощения по пятницам Happy Friday.";Полная занятость;полный день;Не указано;https://rabota1000.ru/vacancy/115436798
944;Data Engineer;СБЕР;Калининград;Договорная;1–3 года;"Разработка витрин данных для клиентской аналитики и запуска кампаний продаж по сегменту корпоративно-инвестиционного бизнеса, а также построение отчетности по совершенным сделкам и развитие CustomerValueManagement. Команда консолидирует данные из различных внешних и внутренних источников, запускает пилотные проекты, обогащает и управляет данными в соответствии с требованиями бизнес-заказчиков. Рабочее место в г. Калининграде. Обязанности - разработка и сопровождение витрин данных - написание функций и хранимых процедур для преобразования и агрегации данных - обеспечение сбора и организация процесса загрузки данных в аналитические системы, включая получение структурированных и не структурированных данных из различных источников, подготовку, очистку и предобработку данных из внешних источников - оптимизация процессов обработки - исследование источников данных - взаимодействие со смежными командами - участие в выводе функционала в промышленную эксплуатацию. Требования - высшее техническое и/или экономическое образование - хорошее знание SQL (структура хранения, написание продвинутых запросов, оптимизация) - опыт работы хотя бы с одним стеком – Greenplum/Oracle/Hadoop/MSSQL и т.п. - умение работать с Confluence/Jira - умение аргументированно обосновывать свое мнение и решения Будет плюсом: - участие в сложных интеграционных проектах по развитию гибридного DWH (Hadoop, Greenplum, Oracle, Teradata) в качестве разработчика - работа с большими объемами данных - опыт работы с ETL-инструментами (Informatica BDM, ODI, Pentaho) и BI-средствами - опыт работы с Hadoop (Hive, Impala, sqoop, oozie, HDFS, YARN) - опыт работы с Kafka, Spark - навыки программирования на Python/Java/Scala - опыт работы с Unix shell - знания предметной области «Банки и финансы». Условия 
  							цифровых людей
  						 
  							внедрений в год,изменения каждые 30 сек 
 
объем хранимыхданных
  						 
  							транзакцийв секунду
  						 
  							доступк суперкомпьютеру
  						";Полная занятость;полный день;Не указано;https://rabota1000.ru/vacancy/115235693
